"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HasOptedOutOfEmail","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","Product_Areas__c","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
8b98e7c7-558d-4acf-8783-0144d7cfc551,d0fea710-3684-43dd-a776-b6fcb3b1f32e,"#N/A","#N/A","#N/A","#N/A","Mary K. W. Jones is Senior Vice President and General Counsel, Deere & Company, a position she has held since January 2013. Jones is the company's Chief Legal Officer and has executive management responsibility for the Law and Patent departments and Deere & Company's Center for Global Business Conduct.",jmanningcongagdo+39@gmail.com,"#N/A","#N/A",Corella,false,"#N/A","#N/A",Georas,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80205,CO,2001 Blake Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(392) 999-8377,"#N/A","#N/A","#N/A",SVP and General Counsel,Prodly,"#N/A","#N/A",false,false
8be81733-11da-477a-96df-7d0c825d6bf0,ffe972ed-b4df-4ce7-ba6f-e41876e7b9f6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+553@gmail.com,"#N/A","#N/A",Wynnie,false,"#N/A","#N/A",Abey,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9900,"#N/A","#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
8c4e473a-36f1-4140-8507-8427f012a0a1,46629c90-9bcf-452d-9456-f76bbabc6822,"#N/A",(03) 7431 6574,"#N/A",Marketing,"#N/A",jmanningcongagdo+738@gmail.com,"#N/A",(03) 7431 6574,Cherice,false,"#N/A","#N/A",Clem,"#N/A",Cranbourne,Australia,"#N/A","#N/A","#N/A",3977,VIC,40 Toirram Cr,0418 891 451,Cranbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3977,VIC,40 Toirram Cr,(03) 7431 6574,"#N/A","#N/A","#N/A",Director of Public Relations,Prodly,"#N/A","#N/A",false,false
8caf0e90-c820-42b6-9357-013897e61394,d84cbaef-dd3c-442b-a92a-27c521ff3a42,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+560@gmail.com,"#N/A","#N/A",Audry,false,"#N/A","#N/A",Leonerd,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
8ce01948-37ae-49b2-b309-c9c9fc399a1f,5ca00400-41ea-443a-b07b-efb699a77793,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+682@gmail.com,"#N/A","#N/A",Lissie,false,"#N/A","#N/A",Ave,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",11355,NY,066 Grayhawk Road,"#N/A",Flushing,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
8d262ae3-f5f9-4e12-9b85-2c46aa267bd2,df1dd990-1a11-4637-96e4-41cd46d0a7a4,"#N/A",(02) 8558 8964,"#N/A",C-Level,"#N/A",jmanningcongagdo+690@gmail.com,"#N/A",(02) 8558 8964,Lani,false,"#N/A","#N/A",Rawley,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,200 George Street,0429 435 491,Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2000,NSW,200 George Street,(02) 8558 8964,"#N/A","#N/A","#N/A",President and CEO,Prodly,"#N/A","#N/A",false,false
8d3c36c5-d0ad-4e3e-9190-0ae91111ae08,0194f785-9aa9-4fb4-854b-6513228c47fa,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+478@gmail.com,"#N/A","#N/A",Jeanne,false,"#N/A","#N/A",Ron,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
8e12d1fe-7f5e-472f-956c-51fe0c0448ed,dd7aa370-3adc-4903-b991-689e0650445b,"#N/A","#N/A",1987-01-23,"#N/A","#N/A",jmanningcongagdo+483@gmail.com,"#N/A","#N/A",Delcina,false,"#N/A","#N/A",Steve,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9893,"#N/A","#N/A","#N/A",Director of Human Resources,Prodly,"#N/A","#N/A",false,false
8e195cd6-3a34-4d25-a99c-df317b8896d8,8b9afaba-dae4-4a1f-94c0-ca12b0b7ed14,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+242@gmail.com,"#N/A","#N/A",Pollyanna,false,"#N/A","#N/A",Heall,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0107,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
8e39d2bf-5f21-4aaf-b627-fdc514651216,35294a11-bc02-4507-96ec-99bff1f513a6,"#N/A","#N/A",1974-11-26,"#N/A","Greg Garland is chairman and CEO of Phillips 66, a diversified energy manufacturing and logistics company. A chemical engineer, Garland has more than 30 years of industry experience in technical and executive leadership positions within the oil and natural gas and chemicals industries.",jmanningcongagdo+533@gmail.com,"#N/A","#N/A",Goldina,false,"#N/A","#N/A",Winfred,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(670) 157-3760,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
8e6302fb-3625-4e36-b453-6120b8f2a4c3,81198dc8-27dd-4f23-aa35-0a8cea9a113d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+26@gmail.com,"#N/A","#N/A",Annabal,false,"#N/A","#N/A",Chen,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",077 6365 8742,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
8e8effdc-f5b4-4440-a09f-0deb110249d2,df1dd990-1a11-4637-96e4-41cd46d0a7a4,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+580@gmail.com,"#N/A","#N/A",Georgena,false,"#N/A","#N/A",Perry,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3962,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
8fcf5c7c-fbf0-4f54-be00-29268a7a8398,c0126748-f94a-4d3a-bc0a-7bddfdca108a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+812@gmail.com,"#N/A","#N/A",Harlene,false,"#N/A","#N/A",Maurise,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4048,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
903ce752-2986-45c5-a248-35d3795d0f28,b80cb6b9-9741-4892-bdbb-e4156dfe5d8d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+66@gmail.com,"#N/A","#N/A",Pennie,false,"#N/A","#N/A",Quent,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",070 4352 5277,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
90e5eaa3-ce17-4ef0-8a92-9e3a6d67f0a9,33cf6bee-d651-4d80-b9fd-dc11bf59ab00,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+647@gmail.com,"#N/A","#N/A",Rheba,false,"#N/A","#N/A",Bank,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3973,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
910c5cc8-0f4d-4c5e-97c8-ccf5384f879d,48987e17-1d8d-49ba-b872-7140ea05a720,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+157@gmail.com,"#N/A","#N/A",Roseanna,false,"#N/A","#N/A",Batholomew,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(402)952-5051,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
9136f683-442c-4fe1-bc9f-53b3d03bbb6c,71918481-707c-454b-9a5c-f3f11f11c222,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+816@gmail.com,"#N/A","#N/A",Gale,false,"#N/A","#N/A",Bart,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4052,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
914d65e3-650b-4cd0-a5fa-57f1f21f41a5,afcc1a85-c699-40ca-b216-69267abc98dd,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+414@gmail.com,"#N/A","#N/A",Melisent,false,"#N/A","#N/A",Cordy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(841) 252-5470,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
92a8755a-d92b-4f66-b5ec-41a1a44d2169,45b976f5-d206-43ca-b747-231669bcda42,"#N/A","#N/A",1972-12-26,"#N/A",Tim Wentworth is responsible for all aspects of the company’s strategic direction and core business. Tim was named President in 2014 and Chief Executive Officer in 2016. Tim joined Express Scripts when the company merged with Medco in April 2012.,jmanningcongagdo+519@gmail.com,"#N/A","#N/A",Kiele,false,"#N/A","#N/A",Gael,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(147) 717-0891,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
92b64bf4-9025-44ab-ba6d-99e57b43caba,a3d60b7a-f869-4b37-b326-3b33d151fe40,"#N/A","#N/A","#N/A","#N/A","Nicole Jones is Executive Vice President and General Counsel for Cigna, reporting to Chief Executive Officer David Cordani. Jones rejoined Cigna after serving as Senior Vice President and General Counsel for Lincoln Financial. From 2006 to 2010, Jones was Cigna's deputy general counsel, corporate secretary and chief counsel of domestic health service, securities and investment law.",jmanningcongagdo+185@gmail.com,"#N/A","#N/A",Natalya,false,"#N/A","#N/A",Kellby,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(243) 475-8098,"#N/A","#N/A","#N/A",EVP & General Counsel,Prodly,"#N/A","#N/A",false,false
92fab63c-2bab-4d71-a6da-4d26ffa6bafc,ff83428f-fcbb-411f-8708-8a56e96744f2,"#N/A","#N/A","#N/A","#N/A","Gregory J. (Greg) Goff is Chairman, President and Chief Executive Officer for Andeavor. He is also Chairman and Chief Executive Officer of Andeavor Logistics GP, LLC.",jmanningcongagdo+825@gmail.com,"#N/A","#N/A",Aridatha,false,"#N/A","#N/A",Elwyn,"#N/A",Pittsburgh,USA,"#N/A","#N/A","#N/A",15212,PA,100 Art Rooney Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(511) 965-2668,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
93c023f6-fa0c-4d2f-9c80-d322b129d247,0a86ce42-b509-4973-a304-a144d2b9afa3,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+390@gmail.com,"#N/A","#N/A",Ronna,false,"#N/A","#N/A",Raviv,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(293) 243-6884,"#N/A","#N/A","#N/A",Chief Executive Officer,Prodly,"#N/A","#N/A",false,false
9433476c-3846-4f53-ae1b-8b256ea1f132,569681a5-15c6-4bfb-a894-aef4afd1454b,"#N/A","#N/A","#N/A","#N/A","Brian T. Griffin serves as executive vice president and president of the Commercial & Specialty Business Division (CSBD) for Anthem, Inc. As a member of the company’s executive leadership team, he is responsible for Anthem’s commercial business, including: State-based Exchanges; Individual, Small Group and Large Group local business; National Accounts; and Specialty Products, including dental, vision, life, disability, and workers’ compensation. Mr. Griffin also leads Anthem’s Pharmacy Division, overseeing a multi-year enterprise strategy and managing the company’s strategic pharmacy benefit management (PBM) relationship.",jmanningcongagdo+458@gmail.com,"#N/A","#N/A",Jenny,false,"#N/A","#N/A",Haslett,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(730) 686-2448,"#N/A","#N/A","#N/A",EVP Commerical and Specialty Business Division,Prodly,"#N/A","#N/A",false,false
9449c1cc-8074-4c6f-a66e-9b9f2db3edc1,ffe972ed-b4df-4ce7-ba6f-e41876e7b9f6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+112@gmail.com,"#N/A","#N/A",Linnell,false,"#N/A","#N/A",Levey,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",74 4352 5277,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
94d63201-979c-4800-a2a8-5b49c8e439d2,11fcdef4-422d-4f4e-aa8b-81893f648a93,"#N/A","#N/A",1966-09-30,"#N/A",Alex Gorsky is Chairman and Chief Executive Officer of Johnson & Johnson. Alex is the seventh person to serve as Chairman and CEO of Johnson & Johnson since it became a publicly traded company in 1944.,jmanningcongagdo+274@gmail.com,"#N/A","#N/A",Vanya,false,"#N/A","#N/A",Parsifal,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,201 Sussex Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(361) 571-7392,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
94fd0311-f96c-4d0f-8c7d-197ac1584a04,f64305dc-08a6-48d9-8023-a31dc319e102,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+281@gmail.com,"#N/A","#N/A",Morganne,false,"#N/A","#N/A",Mill,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(625) 767-8981,"#N/A","#N/A","#N/A","SVP, Chief communications Officer",Prodly,"#N/A","#N/A",false,false
958a827b-e66d-42ad-9097-e14269c1dfbe,9fad7841-3388-4558-b964-859d2d317c4e,"#N/A",(03) 8973 7103,"#N/A",Operations,"#N/A",jmanningcongagdo+7@gmail.com,"#N/A",(03) 8973 7103,Dorree,false,"#N/A","#N/A",Ebeneser,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,0429 358 528,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,(03) 8973 7103,"#N/A","#N/A","#N/A","Senior Director, Services",Prodly,"#N/A","#N/A",false,false
95f99a06-22f8-48fa-89e1-90ea04956b59,1d4cff12-31ba-4d45-b698-ca04cfb7d5ea,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+473@gmail.com,"#N/A","#N/A",Caresse,false,"#N/A","#N/A",Leigh,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
969a35a8-0f06-4ad9-84bb-c8e46dd7eff5,75d2a4c2-0f6e-445d-a242-b8be7471cd17,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+850@gmail.com,"#N/A","#N/A",Audrie,false,"#N/A","#N/A",Cammy,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4059,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
96f876cb-6ac5-4126-ab83-a31e77e7472c,0483e6b8-3ce7-41ad-847f-8d30cde5c3e6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+632@gmail.com,"#N/A","#N/A",Miguela,false,"#N/A","#N/A",Osmund,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
96ffd9eb-9021-421b-8672-8db1fb987646,24201137-5f0b-4085-8a85-820bf3757421,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+802@gmail.com,"#N/A","#N/A",Lorilyn,false,"#N/A","#N/A",Cart,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4038,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
9793b3eb-77f2-4172-9b8c-ef2cec3f5133,c8b95580-c2e7-4a16-9529-745c84544184,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+797@gmail.com,"#N/A","#N/A",Riki,false,"#N/A","#N/A",Odell,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4033,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
979ed9b9-631e-4c4d-83d4-cf3acd08f931,622d79f8-3213-4f95-ba83-a395ef8bb023,"#N/A","#N/A","#N/A","#N/A","Mr. Randall Todd Jones, Sr., has been the Chief Executive Officer of Publix Super Markets, Inc. since April 30, 2016 and has been its President since 2008. Mr. Jones served as Senior Vice President of Product Business Development at Publix Super Markets Inc. since July 1, 2005.",jmanningcongagdo+777@gmail.com,"#N/A","#N/A",Clarissa,false,"#N/A","#N/A",Drew,"#N/A",East Rutherford,USA,"#N/A","#N/A","#N/A",7073,NJ,1 Met Life Stadium Drive,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(216) 100-6879,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
97d9a9c7-a3bc-40cd-8c87-63bda7fc7a0c,d0fea710-3684-43dd-a776-b6fcb3b1f32e,"#N/A","#N/A","#N/A","#N/A","Allen was named President and Chief Executive Officer in August 2009. He was appointed President and Chief Operating Officer of the company and a member of the Deere & Company Board of Directors in June 2009. Previously, he served as President, Worldwide Construction & Forestry Division and was responsible for the global operations of John Deere Power Systems. He was also responsible for Deere's intelligent mobile equipment technologies and for Deere's advanced technology and engineering. He has served as a senior officer of the company since 2001, with additional responsibilities in human resources, industrial relations, and John Deere Credit's global operations.",jmanningcongagdo+34@gmail.com,"#N/A","#N/A",Bekki,false,"#N/A","#N/A",Joshuah,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80205,CO,2001 Blake Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(436) 105-2913,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
97f37f0c-b3b7-447d-ad28-e87321e986b8,7e893c77-cff5-435a-934c-5e35747a00c1,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+606@gmail.com,"#N/A","#N/A",Fay,false,"#N/A","#N/A",Linc,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",77240,TX,6051 Northridge Park,"#N/A",Houston,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
9823c827-1995-4563-91e5-5f15a2a733d3,2a6019d7-2746-4925-a99f-174ae650a991,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+295@gmail.com,"#N/A","#N/A",Marion,false,"#N/A","#N/A",Waylan,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(442)666-1797,"#N/A","#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
98930c56-da28-4850-8261-556b962864bb,601e3dd4-1eff-47b6-915c-4dac3cb2009d,"#N/A","#N/A",1972-06-03,"#N/A","Dowling is responsible for Apple’s worldwide media relations and communications strategy, leading the public relations team as well as employee communications and corporate events. He previously led Apple’s corporate public relations team for ten years.",jmanningcongagdo+222@gmail.com,"#N/A","#N/A",Taryn,false,"#N/A","#N/A",Bat,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80204,CO,123 Main St.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(471) 227-0158,"#N/A","#N/A","#N/A",Vice President Communications,Prodly,"#N/A","#N/A",false,false
98dd9a00-f09b-48ac-991b-fa79481556a8,cc176418-81fd-4e16-9392-dc6e37c8abc6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+567@gmail.com,"#N/A","#N/A",Emyle,false,"#N/A","#N/A",Tucky,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3949,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
98fd7564-cb43-45d6-be35-8e6d1f2fa931,e52670aa-c680-48c8-90ed-a52609582833,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+429@gmail.com,"#N/A","#N/A",Elysha,false,"#N/A","#N/A",Juan,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3912,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
9909f098-6d6a-4dee-89a1-252e910e3eb0,dca7de93-6987-40a0-9d7e-9dedc224a150,"#N/A","#N/A","#N/A","#N/A","John H. Hammergren is chairman, president and chief executive officer of McKesson Corporation. He was elected president and CEO in 2001 and chairman in 2002.",jmanningcongagdo+773@gmail.com,"#N/A","#N/A",Lilla,false,"#N/A","#N/A",Gael,"#N/A",Miami Gardens,USA,"#N/A","#N/A","#N/A",33056,FL,347 Don Shula Drive,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(235) 392-0037,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
994b584a-6e08-464f-affe-1411bbc085f4,07a256f0-9ce6-4cb3-8f26-7185af4f88a5,"#N/A",(08) 8181 6340,"#N/A",Sales,"#N/A",jmanningcongagdo+839@gmail.com,"#N/A",(08) 8181 6340,Elna,false,"#N/A","#N/A",Pennie,"#N/A",Bateman,Australia,"#N/A","#N/A","#N/A",6150,WA,29 Noalimba Cr,0411 863 355,Bateman,Australia,"#N/A","#N/A","#N/A","#N/A",6150,WA,29 Noalimba Cr,(08) 8181 6340,"#N/A","#N/A","#N/A",Sales Manager,Prodly,"#N/A","#N/A",false,false
997bb118-3f5e-49d4-9f28-6c1dd00b59b8,0203a234-26bb-430b-bd27-5f8b58176667,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+435@gmail.com,"#N/A","#N/A",Norma,false,"#N/A","#N/A",Cameron,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3918,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
99923849-3fbb-4c40-979c-80c38ccae43b,92cf5f3d-c7be-43db-84f2-1b0f2ffa642b,"#N/A",(03) 6230 6018,"#N/A",Sales,"#N/A",jmanningcongagdo+736@gmail.com,"#N/A",(03) 6230 6018,Almeria,false,"#N/A","#N/A",Murdoch,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,0418 452 628,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,(03) 6230 6018,"#N/A","#N/A","#N/A",Account Executive,Prodly,"#N/A","#N/A",false,false
99b798ac-687e-44a2-a8e7-75c95f5b4940,07a256f0-9ce6-4cb3-8f26-7185af4f88a5,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+662@gmail.com,"#N/A","#N/A",Valma,false,"#N/A","#N/A",Travers,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3988,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
